Molecules
nadh	1	N	789	3337	809	3337	1555069	Nicotinamide adenine dinucleotide - reduced
nad	1	N	809	3477	829	3477	1555070	Nicotinamide adenine dinucleotide
lald-D	1	Y	869	3567	899	3567	1555071	D-Lactaldehyde
nadh	1	N	6119	1119	6099	1107	1555072	Nicotinamide adenine dinucleotide - reduced
h	1	N	6204	1034	6170	1034	1555073	H+
h	1395100	N	5809	1057	5799	1037	1555074	H+
nad	1	N	6119	967	6099	967	1555075	Nicotinamide adenine dinucleotide
mqn8	1	N	3302	3716	3280	3693	1555076	Menaquinone 8
mql8	1	N	3357	4044	3338	4057	1555077	Menaquinol 8
h	1395100	N	455	4412	455	4392	1555078	H+
h	1	N	900	4411	890	4391	1555079	H+
nadh	1	N	779	3683	799	3683	1555080	Nicotinamide adenine dinucleotide - reduced
h	1	N	799	3633	819	3633	1555081	H+
nad	1	N	799	3853	819	3853	1555082	Nicotinamide adenine dinucleotide
nad	1	N	1181	2175	1181	2195	1555083	Nicotinamide adenine dinucleotide
h	1	N	1376	2151	1377	2169	1555084	H+
nadh	1	N	1460	2212	1441	2213	1555085	Nicotinamide adenine dinucleotide - reduced
nad	1	N	2910	3593	2890	3593	1555086	Nicotinamide adenine dinucleotide
nadh	1	N	2590	3743	2610	3743	1555087	Nicotinamide adenine dinucleotide - reduced
co2	1	N	2570	3793	2590	3793	1555088	CO2
s7p	1	Y	2701	2260	2699	2227	1555089	Sedoheptulose 7-phosphate
e4p	1	Y	2667	2490	2699	2487	1555090	D-Erythrose 4-phosphate
succ	1	N	4935	4497	4922	4517	1555091	Succinate
succ	1395100	N	4608	4496	4629	4515	1555092	Succinate
nadp	1	N	2533	1688	2553	1681	1555093	Nicotinamide adenine dinucleotide phosphate
nadph	1	N	2797	1577	2774	1583	1555094	Nicotinamide adenine dinucleotide phosphate - reduced
co2	1	N	2738	1514	2739	1536	1555095	CO2
atp	1	N	2444	4986	2464	4986	1555096	ATP
coa	1	N	2414	4926	2434	4926	1555097	Coenzyme A
ppi	1	N	2464	4436	2464	4456	1555098	Diphosphate
amp	1	N	2434	4536	2434	4516	1555099	AMP
fru	3	Y	259	2021	259	1991	1555100	D-Fructose
pyr	3	Y	1407	5894	1377	5894	1555101	Pyruvate
pyr	1395100	Y	1414	5676	1379	5675	1555102	Pyruvate
nadh	1	N	6608	1837	6593	1817	1555103	Nicotinamide adenine dinucleotide - reduced
h	1	N	6642	1752	6612	1742	1555104	H+
nad	1	N	6638	1467	6623	1487	1555105	Nicotinamide adenine dinucleotide
h	1	N	6806	3196	6806	3176	1555106	H+
nadh	1	N	6806	3266	6806	3246	1555107	Nicotinamide adenine dinucleotide - reduced
nad	1	N	6802	2986	6802	3016	1555108	Nicotinamide adenine dinucleotide
glyc3p	1	Y	7238	1477	7228	1447	1555109	Glycerol 3-phosphate
dhap	1	Y	7248	1077	7233	1107	1555110	Dihydroxyacetone phosphate
h	1	N	7918	1497	7918	1467	1555111	H+
o2	1	Y	7968	1357	7968	1387	1555112	O2
h	1395100	N	8218	1487	8218	1467	1555113	H+
h2o	1	N	7968	1567	7968	1547	1555114	H2O
pi	1	N	1108	1341	1094	1331	1555115	Phosphate
lac-L	1	Y	6282	3556	6262	3536	1555116	L-Lactate
pyr	1	Y	6272	3336	6262	3366	1555117	Pyruvate
pi	1	N	520	3219	520	3199	1555118	Phosphate
pi	1395100	N	939	3197	909	3197	1555119	Phosphate
dmso	1395100	N	8451	3357	8431	3357	1555120	Dimethyl sulfoxide
h2o	1395100	N	8481	3547	8461	3547	1555121	H2O
dms	1395100	N	8481	3497	8461	3497	1555122	Dimethyl sulfide
h	1395100	N	1257	5601	1282	5595	1555123	H+
h	1	N	1262	5147	1285	5134	1555124	H+
nad	1	N	3321	4938	3301	4938	1555125	Nicotinamide adenine dinucleotide
coa	1	N	3324	4994	3301	4988	1555126	Coenzyme A
nadh	1	N	3324	4604	3304	4604	1555127	Nicotinamide adenine dinucleotide - reduced
h	1	N	3324	4654	3304	4654	1555128	H+
h2o	1	N	3232	3307	3245	3294	1555129	H2O
h2o	1	N	1675	2207	1651	2207	1555130	H2O
pi	1	N	1627	2001	1629	1980	1555131	Phosphate
g1p	3	Y	1009	347	1009	367	1555132	D-Glucose 1-phosphate
h	1	N	1703	3985	1703	3965	1555133	H+
adp	1	N	1693	3875	1695	3894	1555134	ADP
atp	1	N	1703	4204	1703	4184	1555135	ATP
tmao	1395100	N	8481	3667	8461	3667	1555136	Trimethylamine N-oxide
h	1395100	N	8481	3597	8461	3597	1555137	H+
h2o	1395100	N	8481	3847	8461	3847	1555138	H2O
tma	1395100	N	8488	3906	8461	3907	1555139	trimethylamine
glyclt	1	Y	6521	5064	6521	5094	1555140	Glycolate
glx	1	Y	6521	4874	6521	4834	1555141	Glyoxylate
ac	1	N	3314	4126	3294	4126	1555142	Acetate
dmso	1	N	7606	5314	7586	5314	1555143	Dimethyl sulfoxide
dms	1	N	7606	5536	7586	5534	1555144	Dimethyl sulfide
h2o	1	N	7606	5596	7586	5594	1555145	H2O
no3	1395100	N	8481	3097	8461	3097	1555146	Nitrate
h2o	1395100	N	8481	3257	8461	3257	1555147	H2O
no2	1395100	N	8481	3317	8461	3317	1555148	Nitrite
h2o	1	N	1537	1514	1557	1524	1555149	H2O
pi	1	N	1403	1244	1423	1244	1555150	Phosphate
g6p	3	Y	2003	354	2003	384	1555151	D-Glucose 6-phosphate
h	1	N	8033	3169	8051	3167	1555152	H+
no3	1	N	8031	3097	8051	3097	1555153	Nitrate
no2	1	N	8023	3325	8051	3327	1555154	Nitrite
h2o	1	N	8031	3237	8051	3237	1555155	H2O
h	1395100	N	8243	3174	8241	3147	1555156	H+
nadh	1	N	6091	3447	6095	3430	1555157	Nicotinamide adenine dinucleotide - reduced
h	1	N	6126	3331	6106	3331	1555158	H+
h	1395100	N	5830	3309	5829	3330	1555159	H+
nad	1	N	6130	3239	6110	3239	1555160	Nicotinamide adenine dinucleotide
for	1395100	Y	5839	1533	5869	1533	1555161	Formate
h	1	N	6159	1423	6159	1403	1555162	H+
h	1395100	N	5809	1423	5809	1403	1555163	H+
co2	1	N	6109	1313	6089	1313	1555164	CO2
h	1395100	N	1417	594	1417	614	1555165	H+
h	1	N	1387	944	1407	944	1555166	H+
atp	1	N	2220	3993	2200	3993	1555167	ATP
adp	1	N	2013	3953	2013	3923	1555168	ADP
co2	1	N	1943	3913	1943	3893	1555169	CO2
nadp	1	N	1854	1734	1854	1714	1555170	Nicotinamide adenine dinucleotide phosphate
nadph	1	N	2044	1708	2034	1694	1555171	Nicotinamide adenine dinucleotide phosphate - reduced
h	1	N	1992	1754	1992	1734	1555172	H+
glc-D	1395100	N	5627	1417	5637	1397	1555173	D-Glucose
h2o	1395100	N	5567	1349	5587	1349	1555174	H2O
glcn	1395100	N	5617	947	5637	957	1555175	D-Gluconate
h	1395100	N	5579	1031	5599	1031	1555176	H+
h	1395100	N	499	4701	499	4681	1555177	H+
h	1	N	909	4687	899	4667	1555178	H+
pep	1	N	925	1844	897	1847	1555179	Phosphoenolpyruvate
pyr	1	N	933	1961	903	1962	1555180	Pyruvate
atp	1	N	1860	3173	1840	3173	1555181	ATP
adp	1	N	1860	3003	1840	3003	1555182	ADP
glyclt	1	Y	7466	1837	7436	1837	1555183	Glycolate
glx	1	Y	7496	1517	7446	1517	1555184	Glyoxylate
mql8	1	N	3554	3191	3534	3191	1555185	Menaquinol 8
mqn8	1	N	3784	3191	3804	3191	1555186	Menaquinone 8
h2o	1	N	980	4870	1000	4870	1604372	H2O
h	1	N	980	4720	1000	4720	1604373	H+
nad	1	N	980	4820	1000	4820	1604374	Nicotinamide adenine dinucleotide
nadh	1	N	980	4670	1000	4670	1604375	Nicotinamide adenine dinucleotide - reduced
q8	1	N	1280	4390	1280	4410	1604390	Ubiquinone-8
q8h2	1	N	1480	4390	1480	4410	1604391	Ubiquinol-8
mql8	1	N	1480	4760	1480	4740	1604392	Menaquinol 8
mqn8	1	N	1280	4760	1280	4740	1604393	Menaquinone 8
Reactions Nodes
					1477	1164	1554622	
					1563	1214	1554623	
					1703	1514	1554624	
					1746	1625	1554625	
					1683	1444	1554626	
					7348	713	1554627	
					8438	937	1554628	
					8448	867	1554629	
					8438	1237	1554630	
					7378	2223	1554631	
					8454	1177	1554632	
					3035	1929	1554633	
					2864	1625	1554634	
					459	4947	1554635	
					819	4947	1554636	
					3486	4389	1554637	
					3739	4447	1554638	
					3734	4334	1554639	
					3180	4103	1554640	
					2794	4151	1554641	
					2494	4161	1554642	
					1749	4312	1554643	
					6359	1447	1554644	
					6379	1537	1554645	
					6359	1127	1554646	
					1100	4600	1554648	
					7958	1707	1554650	
					7908	1787	1554651	
					8208	1787	1554652	
					7938	1867	1554653	
					7968	1927	1554654	
					4939	3539	1554655	
					4621	3541	1554656	
					4941	3747	1554657	
					4621	3732	1554658	
					3944	3240	1554659	
					4899	3365	1554660	
					5071	3234	1554661	
					4629	3300	1554662	
					6602	3586	1554663	
					7017	4041	1554664	
					6602	3276	1554665	
					7017	2661	1554666	
					2154	5894	1554667	
					2156	5684	1554668	
					3138	3560	1554669	
					3020	3681	1554670	
					3013	4017	1554671	
					1100	4947	1554672	
					8106	5264	1554677	
					8106	5334	1554678	
					7157	4492	1554679	
					8106	5474	1554680	
					7157	5852	1554681	
					8106	5554	1554682	
					1826	1975	1554683	
					1746	1913	1554684	
					1748	2293	1554685	
					1881	2195	1554686	
					1828	2242	1554687	
					3854	5684	1554688	
					4004	5604	1554689	
					3854	5104	1554690	
					3944	5224	1554691	
					1235	2599	1554692	
					1142	2641	1554693	
					1428	2571	1554694	
					1388	2541	1554695	
					1519	2641	1554696	
					3639	4747	1554697	
					3739	4707	1554698	
					3739	4897	1554699	
					3639	4847	1554700	
					458	3047	1554701	
					829	3067	1554702	
					889	3037	1554703	
					869	2827	1554704	
					819	2797	1554705	
					919	2857	1554706	
					4183	572	1554707	
					4053	892	1554708	
					4103	942	1554709	
					4313	902	1554710	
					4263	942	1554711	
					4183	972	1554712	
					3426	3072	1554713	
					3364	3287	1554714	
					3944	3071	1554715	
					259	4600	1554716	
					458	4600	1554717	
					4977	4001	1554718	
					4904	4121	1554719	
					4285	4003	1554720	
					4644	4101	1554721	
					7710	1550	1554722	
					7690	1830	1554723	
					7700	1890	1554724	
					2944	3738	1554725	
					2616	3901	1554726	
					2727	3879	1554727	
					5241	2959	1554728	
					5050	2959	1554729	
					6771	5544	1554730	
					6771	5254	1554731	
					4402	3931	1554732	
					4402	3879	1554733	
					4350	3606	1554734	
					4402	3658	1554735	
					4265	3568	1554736	
					4923	3264	1554737	
					4609	3266	1554738	
					3902	1984	1554739	
					4044	1930	1554740	
					3584	1966	1554741	
					3624	2006	1554742	
					4369	5687	1554743	
					4369	5197	1554744	
					8471	2737	1554745	
					8471	2677	1554746	
					8481	2937	1554747	
					8481	3007	1554748	
					7017	4041	1554749	
					259	3047	1554750	
					4615	1818	1554751	
					4924	1930	1554752	
					4576	1872	1554753	
					4638	2098	1554754	
					4614	2036	1554755	
					4580	1982	1554756	
					5037	2635	1554757	
					4976	2816	1554758	
					4570	2821	1554759	
					3064	5268	1554760	
					3084	5188	1554761	
					3204	5106	1554762	
					2754	5188	1554763	
					2554	5098	1554764	
					2774	5248	1554765	
					1247	2827	1554766	
					1303	3092	1554767	
					1019	4997	1554768	
					979	5047	1554769	
					879	5047	1554770	
					2003	554	1554771	
					2093	914	1554772	
					1913	673	1554773	
					1189	3576	1554774	
					1303	3575	1554775	
					2557	5894	1554776	
					2554	5684	1554777	
					4962	3140	1554778	
					4601	3137	1554779	
					968	1121	1554780	
					968	1341	1554781	
					3149	3650	1554782	
					3192	3989	1554783	
					3197	3934	1554784	
					1065	1061	1554785	
					1397	1625	1554786	
					4939	2651	1554787	
					4577	2685	1554788	
					2289	5197	1554791	
					2259	5147	1554792	
					2499	5147	1554793	
					2449	5197	1554794	
					3535	1093	1554795	
					3295	1093	1554796	
					3205	1043	1554797	
					3625	1043	1554798	
					6835	1437	1554799	
					6835	1137	1554800	
					3858	3394	1554801	
					3480	3381	1554802	
					2417	1625	1554803	
					2343	2481	1554804	
					2301	2563	1554805	
					5142	4001	1554806	
					4044	3347	1554807	
					4092	3401	1554808	
					4304	3494	1554809	
					4304	3444	1554810	
					968	1625	1554811	
					898	1461	1554812	
					918	1401	1554813	
					4369	5887	1554814	
					1704	5684	1554815	
					1704	5234	1554816	
					8041	3537	1554817	
					8051	3437	1554818	
					8051	3637	1554819	
					8241	3517	1554820	
					5013	1582	1554821	
					4579	1529	1554822	
					4623	1482	1554823	
					4353	1582	1554824	
					4602	1685	1554825	
					4579	1640	1554826	
					4633	1737	1554827	
					1815	966	1554828	
					1743	554	1554829	
					1665	966	1554830	
					2637	5001	1554831	
					2700	4776	1554832	
					2594	4676	1554833	
					1749	2642	1554834	
					1519	2269	1554835	
					1750	3493	1554836	
					1750	3243	1554837	
					1743	384	1554838	
					5122	4596	1554839	
					4981	4596	1554840	
					8428	1547	1554841	
					8438	1837	1554842	
					8438	1767	1554843	
					5449	5287	1554844	
					5489	5347	1554845	
					5729	5287	1554846	
					5689	5357	1554847	
					3064	4953	1554848	
					3104	4993	1554849	
					2804	4933	1554850	
					2744	4983	1554851	
					2023	3764	1554852	
					1750	3743	1554853	
					1953	3744	1554854	
					2360	3883	1554855	
					2310	3843	1554856	
					2694	5604	1554857	
					2609	5217	1554858	
					2154	4474	1554859	
					1774	4794	1554860	
					1784	5114	1554861	
					259	2269	1554862	
					458	2269	1554863	
					1470	2348	1554864	
					1571	2541	1554865	
					7416	5234	1554866	
					7376	5374	1554867	
					7396	5044	1554868	
					4913	2599	1554869	
					4647	2480	1554870	
					4970	3013	1554871	
					4576	3020	1554872	
					1023	3571	1554873	
					1073	3647	1554874	
					1093	3697	1554875	
					960	3936	1554876	
					1093	3847	1554877	
					1660	3693	1554878	
					4025	4438	1554879	
					3944	4361	1554880	
					4324	4100	1554881	
					4285	4165	1554882	
					3868	1533	1554883	
					4051	1581	1554884	
					3635	1512	1554885	
					2692	1925	1554886	
					3582	1545	1554887	
					2010	4273	1554888	
					2060	4223	1554889	
					2350	4253	1554890	
					2300	4223	1554891	
					2534	4312	1554892	
					7796	4884	1554893	
					7796	4804	1554894	
					7796	5024	1554895	
					7796	5124	1554896	
					1055	2320	1554897	
					1143	2269	1554898	
					1023	2496	1554899	
					1061	2544	1554900	
					253	3936	1554901	
					453	3936	1554902	
					259	1764	1554903	
					458	1764	1554904	
					3164	4241	1554905	
					3404	4454	1554906	
					3344	4404	1554907	
					5508	5713	1554908	
					5560	5801	1554909	
					5496	5901	1554910	
					5216	5709	1554911	
					5204	5901	1554912	
					5144	5801	1554913	
					5872	3756	1554914	
					6112	3656	1554915	
					5832	3656	1554916	
					6112	3586	1554917	
					7978	1037	1554918	
					7928	1107	1554919	
					8208	1107	1554920	
					7978	1207	1554921	
					1073	3271	1554922	
					1093	3321	1554923	
					1093	3491	1554924	
					3710	3943	1554925	
					3700	3853	1554926	
					3635	3775	1554927	
					3293	3599	1554928	
					3373	3617	1554929	
					5115	1930	1554930	
					5699	3527	1554931	
					5689	3177	1554932	
					3854	5894	1554933	
					7638	1477	1554934	
					7628	1147	1554935	
					1704	5894	1554936	
					3204	5684	1554937	
					1246	1731	1554938	
					1298	1681	1554939	
					1064	1731	1554940	
					7419	3076	1554941	
					7419	3016	1554942	
					7419	3296	1554943	
					7419	3226	1554944	
					3754	5204	1554945	
					3474	5204	1554946	
					3374	5204	1554947	
					4972	2906	1554948	
					4568	2901	1554949	
					4969	5230	1554950	
					5239	5230	1554951	
					5199	5147	1554952	
					3204	5894	1554953	
					6351	5054	1554954	
					6351	4974	1554955	
					6091	4974	1554956	
					2294	5604	1554957	
					2264	4754	1554958	
					7741	3547	1554959	
					7751	3627	1554960	
					7721	3317	1554961	
					458	1991	1554962	
					908	2025	1554963	
					909	2133	1554964	
					989	2078	1554965	
					5059	447	1554966	
					5209	447	1554967	
					5059	647	1554968	
					5209	687	1554969	
					256	4312	1554970	
					455	4312	1554971	
					1361	3634	1554972	
					1301	4311	1554973	
					1361	3900	1554974	
					1231	2540	1554975	
					1244	2328	1554976	
					5659	4317	1554977	
					5659	4247	1554978	
					5219	4247	1554979	
					5219	4377	1554980	
					5219	4307	1554981	
					5449	5207	1554982	
					5489	5147	1554983	
					5689	5137	1554984	
					5719	5207	1554985	
					1878	4424	1554986	
					259	4947	1554987	
					7001	5134	1554988	
					7001	5044	1554989	
					6991	4864	1554990	
					2089	1625	1554991	
					2168	1679	1554992	
					2341	1694	1554993	
					4933	1375	1554994	
					4553	1387	1554995	
					8106	4864	1554996	
					8106	5164	1554997	
					8101	5073	1554998	
					3416	575	1554999	
					3415	1043	1555000	
					5289	4597	1555001	
					5289	4673	1555002	
					5639	4677	1555003	
					5639	4597	1555004	
					5237	2750	1555005	
					4989	997	1555006	
					4989	1127	1555007	
					5259	1127	1555008	
					5259	997	1555009	
					7022	3039	1555010	
					6962	3339	1555011	
					7042	3389	1555012	
					5270	3234	1555013	
					847	1701	1555014	
					565	1822	1555015	
					6159	1723	1555016	
					6099	1853	1555017	
					5809	1723	1555018	
					2684	4394	1555019	
					2700	4638	1555020	
					1318	4384	1555021	
					1611	4258	1555022	
					1613	4371	1555023	
					7232	3286	1555024	
					7232	3496	1555025	
					7232	3576	1555026	
					5156	1581	1555027	
					5115	2460	1555028	
					5050	2371	1555029	
					5439	2371	1555030	
					5367	2266	1555031	
					5360	2471	1555032	
					5489	487	1555033	
					5639	457	1555034	
					5639	687	1555035	
					5489	687	1555036	
					1518	4132	1555037	
					1520	4180	1555038	
					1564	3834	1555039	
					1503	3840	1555040	
					1531	3905	1555041	
					1824	2699	1555042	
					1714	2700	1555043	
					1833	2886	1555044	
					1833	2836	1555045	
					1750	2933	1555046	
					1099	477	1555047	
					1009	557	1555048	
					1299	477	1555049	
					6112	3026	1555050	
					6112	3106	1555051	
					5832	3026	1555052	
					6332	5459	1555053	
					6380	5378	1555054	
					6092	5376	1555055	
					6331	5292	1555056	
					1093	2023	1555057	
					1324	2003	1555058	
					1386	2035	1555059	
					5609	1877	1555060	
					5609	1577	1555061	
					7018	1867	1555062	
					7031	1788	1555063	
					7071	1568	1555064	
					7018	1457	1555065	
					6432	3276	1555066	
					6432	3006	1555067	
					839	3297	1555068	
					809	3337	1555069	
					829	3477	1555070	
					899	3567	1555071	
					6099	1107	1555072	
					6170	1034	1555073	
					5799	1037	1555074	
					6099	967	1555075	
					3280	3693	1555076	
					3338	4057	1555077	
					455	4392	1555078	
					890	4391	1555079	
					799	3683	1555080	
					819	3633	1555081	
					819	3853	1555082	
					1181	2195	1555083	
					1377	2169	1555084	
					1441	2213	1555085	
					2890	3593	1555086	
					2610	3743	1555087	
					2590	3793	1555088	
					2699	2227	1555089	
					2699	2487	1555090	
					4922	4517	1555091	
					4629	4515	1555092	
					2553	1681	1555093	
					2774	1583	1555094	
					2739	1536	1555095	
					2464	4986	1555096	
					2434	4926	1555097	
					2464	4456	1555098	
					2434	4516	1555099	
					259	1991	1555100	
					1377	5894	1555101	
					1379	5675	1555102	
					6593	1817	1555103	
					6612	1742	1555104	
					6623	1487	1555105	
					6806	3176	1555106	
					6806	3246	1555107	
					6802	3016	1555108	
					7228	1447	1555109	
					7233	1107	1555110	
					7918	1467	1555111	
					7968	1387	1555112	
					8218	1467	1555113	
					7968	1547	1555114	
					1094	1331	1555115	
					6262	3536	1555116	
					6262	3366	1555117	
					520	3199	1555118	
					909	3197	1555119	
					8431	3357	1555120	
					8461	3547	1555121	
					8461	3497	1555122	
					1282	5595	1555123	
					1285	5134	1555124	
					3301	4938	1555125	
					3301	4988	1555126	
					3304	4604	1555127	
					3304	4654	1555128	
					3245	3294	1555129	
					1651	2207	1555130	
					1629	1980	1555131	
					1009	367	1555132	
					1703	3965	1555133	
					1695	3894	1555134	
					1703	4184	1555135	
					8461	3667	1555136	
					8461	3597	1555137	
					8461	3847	1555138	
					8461	3907	1555139	
					6521	5094	1555140	
					6521	4834	1555141	
					3294	4126	1555142	
					7586	5314	1555143	
					7586	5534	1555144	
					7586	5594	1555145	
					8461	3097	1555146	
					8461	3257	1555147	
					8461	3317	1555148	
					1557	1524	1555149	
					1423	1244	1555150	
					2003	384	1555151	
					8051	3167	1555152	
					8051	3097	1555153	
					8051	3327	1555154	
					8051	3237	1555155	
					8241	3147	1555156	
					6095	3430	1555157	
					6106	3331	1555158	
					5829	3330	1555159	
					6110	3239	1555160	
					5869	1533	1555161	
					6159	1403	1555162	
					5809	1403	1555163	
					6089	1313	1555164	
					1417	614	1555165	
					1407	944	1555166	
					2200	3993	1555167	
					2013	3923	1555168	
					1943	3893	1555169	
					1854	1714	1555170	
					2034	1694	1555171	
					1992	1734	1555172	
					5637	1397	1555173	
					5587	1349	1555174	
					5637	957	1555175	
					5599	1031	1555176	
					499	4681	1555177	
					899	4667	1555178	
					897	1847	1555179	
					903	1962	1555180	
					1840	3173	1555181	
					1840	3003	1555182	
					7436	1837	1555183	
					7446	1517	1555184	
					3534	3191	1555185	
					3804	3191	1555186	
					1547	1304	1555395	
					1613	1424	1555396	
			1593	1354	1577	1364	1555397	
					8388	983	1555398	
			8414	1035	8388	1035	1555399	
					8388	1083	1555400	
			2959	1821	2961	1803	1555401	
			689	4937	689	4947	1555402	
					3664	4429	1555403	
			3594	4431	3594	4421	1555404	
					2754	4091	1555405	
			2664	4111	2664	4091	1555406	
					2564	4091	1555407	
					6439	1327	1555408	
					6439	1287	1555409	
			6429	1307	6439	1307	1555410	
			8148	1767	8058	1783	1555414	
					8058	1837	1555415	
					8058	1737	1555416	
			4767	3639	4777	3639	1555417	
					4777	3689	1555418	
					4777	3599	1555419	
					4681	3333	1555420	
					4866	3333	1555421	
			4774	3379	4773	3333	1555422	
					6692	3466	1555423	
			6668	3446	6692	3446	1555424	
					6692	3426	1555425	
			2134	5786	2155	5784	1555426	
					3057	3955	1555427	
					3061	3791	1555428	
			3051	3888	3057	3879	1555429	
					8006	5387	1555433	
			8025	5409	8006	5407	1555434	
					8006	5427	1555435	
					1795	2031	1555436	
					1795	2157	1555437	
			1805	2091	1795	2091	1555438	
					3854	5294	1555439	
					3854	5524	1555440	
			3874	5384	3854	5384	1555441	
			1332	2651	1332	2641	1555442	
					1358	2641	1555443	
					1297	2641	1555444	
					3739	4777	1555445	
			3749	4797	3739	4797	1555446	
					3739	4817	1555447	
			749	2927	769	2947	1555448	
					769	2897	1555449	
					769	2997	1555450	
					4233	772	1555451	
			4163	752	4183	772	1555452	
					4133	772	1555453	
			3694	3131	3694	3141	1555454	
					3514	3141	1555455	
					3844	3141	1555456	
			339	4580	359	4600	1555457	
					4684	4001	1555458	
			4784	3991	4784	4001	1555459	
					4864	4001	1555460	
					7760	1620	1555461	
			7750	1710	7760	1720	1555462	
					7760	1800	1555463	
					2750	3783	1555464	
					2840	3733	1555465	
			2804	3777	2790	3763	1555466	
			5158	2939	5148	2959	1555467	
					6861	5414	1555468	
					6861	5374	1555469	
			6831	5394	6861	5394	1555470	
			4331	3775	4311	3775	1555471	
					4311	3853	1555472	
					4303	3704	1555473	
					4871	3239	1555474	
					4688	3239	1555475	
			4761	3232	4774	3239	1555476	
					3694	1930	1555477	
			3754	1920	3754	1930	1555478	
					3804	1930	1555479	
			4389	5417	4369	5417	1555480	
					8391	2898	1555481	
			8401	2877	8391	2878	1555482	
					8391	2858	1555483	
			359	3037	359	3047	1555484	
			4707	1948	4684	1930	1555485	
					4684	1893	1555486	
					4684	1963	1555487	
			4771	2787	4771	2773	1555488	
					4669	2773	1555489	
					4866	2773	1555490	
					2884	5148	1555491	
			2934	5158	2934	5148	1555492	
					2984	5148	1555493	
					1353	2843	1555494	
			1410	2778	1410	2737	1555495	
					909	4947	1555496	
			929	4937	929	4947	1555497	
					949	4947	1555498	
					2003	694	1555499	
					2003	904	1555500	
			2009	797	2003	794	1555501	
					1303	3319	1555502	
			1317	3379	1303	3380	1555503	
			2584	5784	2554	5784	1555504	
			4778	3178	4775	3187	1555505	
					4689	3187	1555506	
					4872	3187	1555507	
			908	1231	918	1231	1555508	
			3119	3820	3110	3820	1555509	
					3110	3718	1555510	
					3112	3912	1555511	
			1249	1111	1249	1121	1555512	
					1125	1121	1555513	
					4672	2730	1555514	
			4760	2718	4774	2730	1555515	
					4868	2730	1555516	
			3749	4617	3739	4617	1555517	
					2319	5097	1555521	
					2419	5097	1555522	
			2379	5087	2379	5097	1555523	
					3416	1180	1555524	
			3416	1301	3416	1210	1555525	
					3416	1250	1555526	
			6783	1281	6768	1281	1555527	
					6768	1301	1555528	
					6768	1261	1555529	
					3784	3321	1555530	
					3554	3321	1555531	
			3674	3341	3674	3321	1555532	
			2403	2341	2423	2341	1555533	
					2423	2391	1555534	
			5057	3991	5057	4001	1555535	
					4140	3378	1555536	
					4194	3437	1555537	
			4164	3434	4169	3409	1555538	
			938	1557	968	1561	1555539	
					968	1501	1555540	
			4359	5787	4369	5787	1555541	
			1694	5404	1704	5404	1555542	
					8141	3517	1555543	
					8141	3517	1555544	
			8201	3477	8141	3517	1555545	
					4685	1619	1555546	
					4685	1546	1555547	
			4703	1600	4685	1582	1555548	
					1745	698	1555549	
					1745	856	1555550	
			1733	774	1745	778	1555551	
					2594	4936	1555552	
			2604	4866	2594	4866	1555553	
					2594	4804	1555554	
					1520	2148	1555555	
			1518	1954	1520	1963	1555556	
			1740	3363	1750	3363	1555557	
			1763	464	1742	464	1555558	
			5051	4585	5051	4596	1555559	
			8408	1657	8378	1655	1555560	
					8378	1707	1555561	
					8378	1607	1555562	
			5589	5297	5589	5287	1555563	
					5609	5287	1555564	
					5569	5287	1555565	
			2934	5026	2934	5043	1555566	
					2984	5043	1555567	
					2884	5043	1555568	
			2124	3831	2110	3854	1555569	
					2076	3835	1555570	
					2188	3887	1555571	
			2574	5396	2554	5396	1555572	
					2554	5514	1555573	
					2554	5286	1555574	
			1724	4954	1704	4954	1555575	
					1704	4854	1555576	
					1704	5034	1555577	
			359	2249	359	2269	1555578	
			1537	2435	1519	2437	1555579	
					1519	2485	1555580	
					1519	2381	1555581	
			7306	5184	7316	5184	1555582	
					7316	5204	1555583	
					7316	5164	1555584	
					4606	2545	1555585	
					4881	2545	1555586	
			4778	2518	4776	2545	1555587	
					4683	2975	1555588	
					4863	2975	1555589	
			4776	2986	4763	2975	1555590	
					1023	3817	1555591	
			1043	3767	1023	3767	1555592	
					1023	3707	1555593	
			1758	2402	1748	2402	1555594	
					1748	2481	1555595	
			1740	3593	1750	3593	1555596	
					1750	3633	1555597	
			4151	4244	4141	4224	1555598	
					4047	4304	1555599	
					4207	4165	1555600	
					3693	1582	1555601	
					3813	1582	1555602	
			3762	1592	3762	1582	1555603	
			2194	4300	2190	4312	1555604	
					2250	4312	1555605	
					2125	4312	1555606	
					7718	4974	1555607	
			7696	4954	7718	4954	1555608	
					7718	4934	1555609	
					1112	2375	1555610	
			1104	2418	1113	2419	1555611	
					1112	2466	1555612	
			2094	5394	2104	5394	1555613	
			353	3926	353	3936	1555614	
			359	1724	359	1764	1555615	
			3301	4291	3315	4275	1555616	
					3359	4308	1555617	
					3260	4223	1555618	
					5416	5801	1555619	
			5348	5791	5348	5801	1555620	
					5284	5801	1555621	
			5980	3638	6023	3656	1555622	
					6023	3656	1555623	
					6023	3656	1555624	
			8098	1087	8078	1107	1555625	
					8078	1147	1555626	
					8078	1047	1555627	
					1023	3461	1555628	
					1023	3331	1555629	
			1043	3401	1023	3401	1555630	
			3456	3746	3442	3760	1555631	
					3525	3818	1555632	
					3373	3713	1555633	
			1539	1638	1540	1625	1555634	
			5014	1900	5014	1930	1555635	
					3824	4411	1555636	
			3904	4481	3884	4391	1555637	
